"subject","trial","condition","sp","value","stim","acc","value_prioritem1","value_prioritem","exp"
"9029",20,"Monitor",7,1,"tomb",1,"8",8,2
"9029",20,"Monitor",8,5,"tire",0,"1",1,2
"9029",20,"Monitor",9,3,"freight",0,"5",5,2
"9029",20,"Monitor",10,3,"curve",0,"3",3,2
"9029",20,"Monitor",11,7,"breath",1,"3",3,2
"9029",20,"Monitor",12,6,"buckle",0,"7",7,2
"9029",20,"Monitor",13,8,"dust",0,"6",6,2
"9029",20,"Monitor",14,10,"capsule",0,"8",8,2
"9029",20,"Monitor",15,9,"riddle",0,"10",10,2
"9029",20,"Monitor",16,1,"drizzle",1,"9",9,2
"9029",20,"Monitor",17,5,"produce",0,"1",1,2
"9029",20,"Monitor",18,2,"cannon",0,"5",5,2
"9029",20,"Monitor",19,7,"pollen",1,"2",2,2
"9029",20,"Monitor",20,4,"path",1,"7",7,2
"9029",24,"Monitor",1,5,"post",0,NA,NA,2
"9029",24,"Monitor",2,8,"mole",0,"5",5,2
"9029",24,"Monitor",3,6,"suit",0,"8",8,2
"9029",24,"Monitor",4,4,"mule",0,"6",6,2
"9029",24,"Monitor",5,2,"chief",0,"4",4,2
"9029",24,"Monitor",6,1,"stem",0,"2",2,2
"9029",24,"Monitor",7,4,"guide",0,"1",1,2
"9029",24,"Monitor",8,8,"hole",0,"4",4,2
"9029",24,"Monitor",9,10,"cork",1,"8",8,2
"9029",24,"Monitor",10,3,"doll",1,"10",10,2
"9029",24,"Monitor",11,9,"toast",0,"3",3,2
"9029",24,"Monitor",12,1,"labor",0,"9",9,2
"9029",24,"Monitor",13,3,"fork",0,"1",1,2
"9029",24,"Monitor",14,9,"hall",0,"3",3,2
"9029",24,"Monitor",15,7,"voter",0,"9",9,2
"9029",24,"Monitor",16,6,"carpet",0,"7",7,2
"9029",24,"Monitor",17,7,"lumber",0,"6",6,2
"9029",24,"Monitor",18,10,"purse",0,"7",7,2
"9029",24,"Monitor",19,2,"desk",0,"10",10,2
"9029",24,"Monitor",20,5,"court",1,"2",2,2
"9029",28,"Monitor",1,9,"clam",0,NA,NA,2
"9029",28,"Monitor",2,6,"beak",0,"9",9,2
"9029",28,"Monitor",3,7,"dough",0,"6",6,2
"9029",28,"Monitor",4,1,"pupil",0,"7",7,2
"9029",28,"Monitor",5,4,"copper",0,"1",1,2
"9029",28,"Monitor",6,3,"lotion",0,"4",4,2
"9029",28,"Monitor",7,6,"thunder",0,"3",3,2
"9029",28,"Monitor",8,2,"root",0,"6",6,2
"9029",28,"Monitor",9,8,"lung",0,"2",2,2
"9029",28,"Monitor",10,8,"curb",0,"8",8,2
"9029",28,"Monitor",11,5,"belt",0,"8",8,2
"9029",28,"Monitor",12,10,"cellar",1,"5",5,2
"9029",28,"Monitor",13,3,"mustard",1,"10",10,2
"9029",28,"Monitor",14,1,"ramp",0,"3",3,2
"9029",28,"Monitor",15,2,"barrel",0,"1",1,2
"9029",28,"Monitor",16,4,"message",0,"2",2,2
"9029",28,"Monitor",17,7,"base",0,"4",4,2
"9029",28,"Monitor",18,9,"zipper",1,"7",7,2
"9029",28,"Monitor",19,10,"dial",0,"9",9,2
"9029",28,"Monitor",20,5,"captain",1,"10",10,2
"9030",8,"1back",1,10,"sheep",0,NA,NA,2
"9030",8,"1back",2,3,"author",0,"10",10,2
"9030",8,"1back",3,9,"sink",0,"3",3,2
"9030",8,"1back",4,8,"blade",0,"9",9,2
"9030",8,"1back",5,8,"jelly",0,"8",8,2
"9030",8,"1back",6,9,"doll",0,"8",8,2
"9030",8,"1back",7,7,"rail",1,"9",9,2
"9030",8,"1back",8,1,"button",0,"7",7,2
"9030",8,"1back",9,4,"purse",0,"1",1,2
"9030",8,"1back",10,5,"shop",0,"4",4,2
"9030",8,"1back",11,10,"pigeon",0,"5",5,2
"9030",8,"1back",12,6,"knuckle",0,"10",10,2
"9030",8,"1back",13,1,"cord",0,"6",6,2
"9030",8,"1back",14,2,"pollen",0,"1",1,2
"9030",8,"1back",15,4,"gravel",0,"2",2,2
"9030",8,"1back",16,2,"axle",0,"4",4,2
"9030",8,"1back",17,5,"sleeve",0,"2",2,2
"9030",8,"1back",18,6,"storm",0,"5",5,2
"9030",8,"1back",19,3,"rake",0,"6",6,2
"9030",8,"1back",20,7,"pound",0,"3",3,2
"9030",12,"1back",1,6,"clam",1,NA,NA,2
"9030",12,"1back",2,2,"curve",0,"6",6,2
"9030",12,"1back",3,2,"barrel",0,"2",2,2
"9030",12,"1back",4,4,"pedal",1,"2",2,2
"9030",12,"1back",5,5,"fence",0,"4",4,2
"9030",12,"1back",6,6,"oven",0,"5",5,2
"9030",12,"1back",7,10,"bill",0,"6",6,2
"9030",12,"1back",8,1,"steel",0,"10",10,2
"9030",12,"1back",9,8,"file",1,"1",1,2
"9030",12,"1back",10,5,"guide",0,"8",8,2
"9030",12,"1back",11,7,"decoy",0,"5",5,2
"9030",12,"1back",12,9,"mold",0,"7",7,2
"9030",12,"1back",13,10,"twig",0,"9",9,2
"9030",12,"1back",14,3,"base",0,"10",10,2
"9030",12,"1back",15,7,"point",0,"3",3,2
"9030",12,"1back",16,4,"seal",0,"7",7,2
"9030",12,"1back",17,9,"nail",0,"4",4,2
"9030",12,"1back",18,3,"sneeze",0,"9",9,2
"9030",12,"1back",19,1,"crow",0,"3",3,2
"9030",12,"1back",20,8,"lung",1,"1",1,2
"9030",16,"1back",1,3,"skate",1,NA,NA,2
"9030",16,"1back",2,1,"shovel",0,"3",3,2
"9030",16,"1back",3,10,"tunnel",1,"1",1,2
"9030",16,"1back",4,10,"nation",1,"10",10,2
"9030",16,"1back",5,6,"broom",1,"10",10,2
"9030",16,"1back",6,1,"shopper",0,"6",6,2
"9030",16,"1back",7,9,"dough",0,"1",1,2
"9030",16,"1back",8,9,"hero",0,"9",9,2
"9030",16,"1back",9,8,"metal",0,"9",9,2
"9030",16,"1back",10,5,"coach",0,"8",8,2
"9030",16,"1back",11,2,"gate",0,"5",5,2
"9030",16,"1back",12,6,"state",0,"2",2,2
"9030",16,"1back",13,7,"spool",1,"6",6,2
"9030",16,"1back",14,2,"fable",0,"7",7,2
"9030",16,"1back",15,4,"chuckle",0,"2",2,2
"9030",16,"1back",16,4,"tune",0,"4",4,2
"9030",16,"1back",17,5,"mustard",0,"4",4,2
"9030",16,"1back",18,3,"bone",0,"5",5,2
"9030",16,"1back",19,8,"lotion",1,"3",3,2
"9030",16,"1back",20,7,"tomb",0,"8",8,2
"9030",20,"1back",1,9,"spinach",1,NA,NA,2
"9030",20,"1back",2,6,"snail",1,"9",9,2
"9030",20,"1back",3,10,"stem",1,"6",6,2
"9030",20,"1back",4,6,"foot",1,"10",10,2
"9030",20,"1back",5,2,"sign",0,"6",6,2
"9030",20,"1back",6,1,"copper",0,"2",2,2
"9030",20,"1back",7,9,"vest",0,"1",1,2
"9030",20,"1back",8,7,"drink",0,"9",9,2
"9030",20,"1back",9,3,"page",0,"7",7,2
"9030",20,"1back",10,5,"camel",0,"3",3,2
"9030",20,"1back",11,3,"plum",0,"5",5,2
"9030",20,"1back",12,2,"ride",0,"3",3,2
"9030",20,"1back",13,4,"pupil",0,"2",2,2
"9030",20,"1back",14,10,"patch",0,"4",4,2
"9030",20,"1back",15,1,"hall",0,"10",10,2
"9030",20,"1back",16,8,"pork",0,"1",1,2
"9030",20,"1back",17,5,"collar",1,"8",8,2
"9030",20,"1back",18,8,"card",0,"5",5,2
"9030",20,"1back",19,4,"toast",0,"8",8,2
"9030",20,"1back",20,7,"chalk",0,"4",4,2
"9030",24,"1back",1,8,"carpet",1,NA,NA,2
"9030",24,"1back",2,9,"sock",0,"8",8,2
"9030",24,"1back",3,7,"cape",1,"9",9,2
"9030",24,"1back",4,4,"garment",0,"7",7,2
"9030",24,"1back",5,6,"captain",1,"4",4,2
"9030",24,"1back",6,3,"line",0,"6",6,2
"9030",24,"1back",7,2,"pile",0,"3",3,2
"9030",24,"1back",8,10,"seam",0,"2",2,2
"9030",24,"1back",9,5,"coil",0,"10",10,2
"9030",24,"1back",10,1,"message",0,"5",5,2
"9030",24,"1back",11,4,"spoon",0,"1",1,2
"9030",24,"1back",12,9,"slide",0,"4",4,2
"9030",24,"1back",13,10,"stair",0,"9",9,2
"9030",24,"1back",14,8,"heel",0,"10",10,2
"9030",24,"1back",15,7,"breath",0,"8",8,2
"9030",24,"1back",16,3,"wall",0,"7",7,2
"9030",24,"1back",17,1,"freight",0,"3",3,2
"9030",24,"1back",18,6,"booth",0,"1",1,2
"9030",24,"1back",19,2,"zipper",1,"6",6,2
"9030",24,"1back",20,5,"lens",0,"2",2,2
"9030",28,"1back",1,6,"spot",0,NA,NA,2
"9030",28,"1back",2,3,"flannel",0,"6",6,2
"9030",28,"1back",3,7,"spear",0,"3",3,2
"9030",28,"1back",4,1,"case",0,"7",7,2
"9030",28,"1back",5,10,"path",1,"1",1,2
"9030",28,"1back",6,8,"dial",1,"10",10,2
"9030",28,"1back",7,6,"pocket",0,"8",8,2
"9030",28,"1back",8,10,"cave",1,"6",6,2
"9030",28,"1back",9,4,"court",0,"10",10,2
"9030",28,"1back",10,1,"brick",0,"4",4,2
"9030",28,"1back",11,5,"alley",0,"1",1,2
"9030",28,"1back",12,3,"hammer",0,"5",5,2
"9030",28,"1back",13,9,"root",1,"3",3,2
"9030",28,"1back",14,9,"napkin",0,"9",9,2
"9030",28,"1back",15,8,"oatmeal",1,"9",9,2
"9030",28,"1back",16,2,"scale",0,"8",8,2
"9030",28,"1back",17,2,"ramp",0,"2",2,2
"9030",28,"1back",18,4,"desk",0,"2",2,2
"9030",28,"1back",19,7,"ditch",0,"4",4,2
"9030",28,"1back",20,5,"fiddle",0,"7",7,2
"9031",8,"1back",1,3,"ditch",0,NA,NA,2
"9031",8,"1back",2,2,"spray",0,"3",3,2
"9031",8,"1back",3,5,"hall",0,"2",2,2
"9031",8,"1back",4,10,"pork",1,"5",5,2
"9031",8,"1back",5,7,"guest",0,"10",10,2
"9031",8,"1back",6,9,"beggar",0,"7",7,2
"9031",8,"1back",7,8,"pollen",0,"9",9,2
"9031",8,"1back",8,6,"skate",0,"8",8,2
"9031",8,"1back",9,9,"mole",1,"6",6,2
"9031",8,"1back",10,1,"desk",0,"9",9,2
"9031",8,"1back",11,8,"heat",0,"1",1,2
"9031",8,"1back",12,6,"spinach",1,"8",8,2
"9031",8,"1back",13,7,"corner",0,"6",6,2
"9031",8,"1back",14,4,"base",0,"7",7,2
"9031",8,"1back",15,5,"tribe",0,"4",4,2
"9031",8,"1back",16,10,"coal",0,"5",5,2
"9031",8,"1back",17,1,"brake",0,"10",10,2
"9031",8,"1back",18,4,"miner",0,"1",1,2
"9031",8,"1back",19,2,"broom",0,"4",4,2
"9031",8,"1back",20,3,"lens",0,"2",2,2
"9031",12,"1back",1,2,"crumb",1,NA,NA,2
"9031",12,"1back",2,2,"dresser",0,"2",2,2
"9031",12,"1back",3,8,"plum",1,"2",2,2
"9031",12,"1back",4,10,"flash",0,"8",8,2
"9031",12,"1back",5,7,"cube",0,"10",10,2
"9031",12,"1back",6,1,"cord",0,"7",7,2
"9031",12,"1back",7,4,"mouse",0,"1",1,2
"9031",12,"1back",8,8,"booth",0,"4",4,2
"9031",12,"1back",9,4,"cape",0,"8",8,2
"9031",12,"1back",10,6,"tourist",0,"4",4,2
"9031",12,"1back",11,9,"spear",0,"6",6,2
"9031",12,"1back",12,7,"suit",0,"9",9,2
"9031",12,"1back",13,3,"pedal",0,"7",7,2
"9031",12,"1back",14,5,"angle",0,"3",3,2
"9031",12,"1back",15,3,"cellar",0,"5",5,2
"9031",12,"1back",16,9,"lever",0,"3",3,2
"9031",12,"1back",17,5,"gate",0,"9",9,2
"9031",12,"1back",18,10,"capsule",0,"5",5,2
"9031",12,"1back",19,6,"thread",0,"10",10,2
"9031",12,"1back",20,1,"scent",0,"6",6,2
"9031",16,"1back",1,5,"rail",0,NA,NA,2
"9031",16,"1back",2,3,"produce",0,"5",5,2
"9031",16,"1back",3,9,"troop",0,"3",3,2
"9031",16,"1back",4,1,"gravel",0,"9",9,2
"9031",16,"1back",5,4,"shark",0,"1",1,2
"9031",16,"1back",6,7,"sleeve",0,"4",4,2
"9031",16,"1back",7,6,"vase",0,"7",7,2
"9031",16,"1back",8,2,"ride",0,"6",6,2
"9031",16,"1back",9,3,"lung",0,"2",2,2
"9031",16,"1back",10,9,"tube",0,"3",3,2
"9031",16,"1back",11,8,"page",0,"9",9,2
"9031",16,"1back",12,6,"antique",1,"8",8,2
"9031",16,"1back",13,5,"goat",1,"6",6,2
"9031",16,"1back",14,2,"helmet",0,"5",5,2
"9031",16,"1back",15,4,"snail",1,"2",2,2
"9031",16,"1back",16,1,"bean",0,"4",4,2
"9031",16,"1back",17,7,"lane",1,"1",1,2
"9031",16,"1back",18,10,"platter",1,"7",7,2
"9031",16,"1back",19,8,"note",0,"10",10,2
"9031",16,"1back",20,10,"door",0,"8",8,2
"9031",20,"1back",1,6,"barrel",0,NA,NA,2
"9031",20,"1back",2,1,"post",0,"6",6,2
"9031",20,"1back",3,2,"sneeze",0,"1",1,2
"9031",20,"1back",4,9,"sock",0,"2",2,2
"9031",20,"1back",5,4,"flare",0,"9",9,2
"9031",20,"1back",6,8,"riddle",0,"4",4,2
"9031",20,"1back",7,7,"carpet",0,"8",8,2
"9031",20,"1back",8,5,"nail",0,"7",7,2
"9031",20,"1back",9,1,"banker",0,"5",5,2
"9031",20,"1back",10,10,"bunch",1,"1",1,2
"9031",20,"1back",11,5,"lint",1,"10",10,2
"9031",20,"1back",12,4,"ramp",1,"5",5,2
"9031",20,"1back",13,2,"parcel",0,"4",4,2
"9031",20,"1back",14,7,"wink",1,"2",2,2
"9031",20,"1back",15,9,"ceiling",1,"7",7,2
"9031",20,"1back",16,3,"nerve",0,"9",9,2
"9031",20,"1back",17,6,"napkin",0,"3",3,2
"9031",20,"1back",18,3,"brush",0,"6",6,2
"9031",20,"1back",19,10,"ticket",1,"3",3,2
"9031",20,"1back",20,8,"spark",0,"10",10,2
"9031",24,"1back",1,4,"belt",0,NA,NA,2
"9031",24,"1back",2,8,"taste",0,"4",4,2
"9031",24,"1back",3,1,"chalk",0,"8",8,2
"9031",24,"1back",4,2,"dough",0,"1",1,2
"9031",24,"1back",5,6,"seat",0,"2",2,2
"9031",24,"1back",6,5,"group",0,"6",6,2
"9031",24,"1back",7,7,"card",0,"5",5,2
"9031",24,"1back",8,8,"guard",0,"7",7,2
"9031",24,"1back",9,10,"tank",1,"8",8,2
"9031",24,"1back",10,3,"pole",0,"10",10,2
"9031",24,"1back",11,7,"garlic",1,"3",3,2
"9031",24,"1back",12,5,"bone",0,"7",7,2
"9031",24,"1back",13,9,"vest",1,"5",5,2
"9031",24,"1back",14,3,"seam",0,"9",9,2
"9031",24,"1back",15,4,"wind",0,"3",3,2
"9031",24,"1back",16,10,"jelly",0,"4",4,2
"9031",24,"1back",17,9,"coil",1,"10",10,2
"9031",24,"1back",18,1,"knuckle",0,"9",9,2
"9031",24,"1back",19,2,"sweat",0,"1",1,2
"9031",24,"1back",20,6,"plate",1,"2",2,2
"9031",28,"1back",1,4,"scar",0,NA,NA,2
"9031",28,"1back",2,3,"race",0,"4",4,2
"9031",28,"1back",3,2,"sponge",0,"3",3,2
"9031",28,"1back",4,2,"axle",0,"2",2,2
"9031",28,"1back",5,9,"knob",1,"2",2,2
"9031",28,"1back",6,9,"resort",1,"9",9,2
"9031",28,"1back",7,5,"stump",0,"9",9,2
"9031",28,"1back",8,4,"smoke",0,"5",5,2
"9031",28,"1back",9,6,"pile",0,"4",4,2
"9031",28,"1back",10,7,"wall",1,"6",6,2
"9031",28,"1back",11,8,"garbage",1,"7",7,2
"9031",28,"1back",12,3,"tunnel",0,"8",8,2
"9031",28,"1back",13,10,"deck",0,"3",3,2
"9031",28,"1back",14,6,"voter",0,"10",10,2
"9031",28,"1back",15,10,"loop",1,"6",6,2
"9031",28,"1back",16,1,"news",0,"10",10,2
"9031",28,"1back",17,5,"curve",0,"1",1,2
"9031",28,"1back",18,1,"tail",0,"5",5,2
"9031",28,"1back",19,7,"spot",0,"1",1,2
"9031",28,"1back",20,8,"patch",1,"7",7,2
"9033",6,"Full",1,4,"cape",0,NA,NA,2
"9033",6,"Full",2,7,"speck",1,"4",4,2
"9033",6,"Full",3,5,"tire",0,"7",7,2
"9033",6,"Full",4,10,"seal",0,"5",5,2
"9033",6,"Full",5,3,"hour",0,"10",10,2
"9033",6,"Full",6,2,"steel",0,"3",3,2
"9033",6,"Full",7,6,"string",0,"2",2,2
"9033",6,"Full",8,4,"pedal",0,"6",6,2
"9033",6,"Full",9,3,"wink",0,"4",4,2
"9033",6,"Full",10,1,"shovel",0,"3",3,2
"9033",6,"Full",11,7,"dial",0,"1",1,2
"9033",6,"Full",12,10,"bone",0,"7",7,2
"9033",6,"Full",13,5,"collar",1,"10",10,2
"9033",6,"Full",14,9,"flare",0,"5",5,2
"9033",6,"Full",15,6,"spool",0,"9",9,2
"9033",6,"Full",16,9,"cork",0,"6",6,2
"9033",6,"Full",17,1,"bean",0,"9",9,2
"9033",6,"Full",18,8,"flannel",0,"1",1,2
"9033",6,"Full",19,2,"beak",0,"8",8,2
"9033",6,"Full",20,8,"note",0,"2",2,2
"9033",10,"Full",1,5,"garbage",0,NA,NA,2
"9033",10,"Full",2,2,"slide",0,"5",5,2
"9033",10,"Full",3,6,"mole",0,"2",2,2
"9033",10,"Full",4,1,"page",0,"6",6,2
"9033",10,"Full",5,7,"message",0,"1",1,2
"9033",10,"Full",6,7,"spoon",0,"7",7,2
"9033",10,"Full",7,10,"hall",0,"7",7,2
"9033",10,"Full",8,10,"helmet",0,"10",10,2
"9033",10,"Full",9,8,"garment",0,"10",10,2
"9033",10,"Full",10,5,"smoke",0,"8",8,2
"9033",10,"Full",11,3,"loop",0,"5",5,2
"9033",10,"Full",12,1,"wall",0,"3",3,2
"9033",10,"Full",13,9,"twig",0,"1",1,2
"9033",10,"Full",14,2,"produce",0,"9",9,2
"9033",10,"Full",15,4,"plate",0,"2",2,2
"9033",10,"Full",16,3,"fiddle",0,"4",4,2
"9033",10,"Full",17,6,"skull",0,"3",3,2
"9033",10,"Full",18,8,"door",0,"6",6,2
"9033",10,"Full",19,9,"port",0,"8",8,2
"9033",10,"Full",20,4,"freight",1,"9",9,2
"9033",14,"Full",1,2,"line",1,NA,NA,2
"9033",14,"Full",2,4,"shape",1,"2",2,2
"9033",14,"Full",3,1,"camel",1,"4",4,2
"9033",14,"Full",4,10,"broom",1,"1",1,2
"9033",14,"Full",5,3,"stick",1,"10",10,2
"9033",14,"Full",6,4,"racquet",0,"3",3,2
"9033",14,"Full",7,7,"horn",0,"4",4,2
"9033",14,"Full",8,1,"scent",0,"7",7,2
"9033",14,"Full",9,6,"store",0,"1",1,2
"9033",14,"Full",10,5,"sweat",0,"6",6,2
"9033",14,"Full",11,2,"case",0,"5",5,2
"9033",14,"Full",12,6,"cave",0,"2",2,2
"9033",14,"Full",13,7,"spray",0,"6",6,2
"9033",14,"Full",14,3,"arch",0,"7",7,2
"9033",14,"Full",15,9,"napkin",0,"3",3,2
"9033",14,"Full",16,10,"ditch",0,"9",9,2
"9033",14,"Full",17,8,"copper",0,"10",10,2
"9033",14,"Full",18,5,"booth",0,"8",8,2
"9033",14,"Full",19,8,"carpet",0,"5",5,2
"9033",14,"Full",20,9,"belt",0,"8",8,2
"9033",18,"Full",1,7,"coil",1,NA,NA,2
"9033",18,"Full",2,5,"wave",0,"7",7,2
"9033",18,"Full",3,2,"plum",1,"5",5,2
"9033",18,"Full",4,10,"owner",0,"2",2,2
"9033",18,"Full",5,10,"watch",1,"10",10,2
"9033",18,"Full",6,3,"steam",0,"10",10,2
"9033",18,"Full",7,7,"deck",1,"3",3,2
"9033",18,"Full",8,9,"patch",0,"7",7,2
"9033",18,"Full",9,6,"fork",0,"9",9,2
"9033",18,"Full",10,6,"stair",1,"6",6,2
"9033",18,"Full",11,5,"pepper",0,"6",6,2
"9033",18,"Full",12,8,"skate",0,"5",5,2
"9033",18,"Full",13,2,"cellar",0,"8",8,2
"9033",18,"Full",14,9,"tray",0,"2",2,2
"9033",18,"Full",15,3,"metal",0,"9",9,2
"9033",18,"Full",16,1,"court",0,"3",3,2
"9033",18,"Full",17,4,"lumber",0,"1",1,2
"9033",18,"Full",18,1,"nation",0,"4",4,2
"9033",18,"Full",19,4,"skillet",0,"1",1,2
"9033",18,"Full",20,8,"clam",0,"4",4,2
"9033",22,"Full",1,8,"path",0,NA,NA,2
"9033",22,"Full",2,4,"captain",0,"8",8,2
"9033",22,"Full",3,7,"dresser",0,"4",4,2
"9033",22,"Full",4,9,"miner",0,"7",7,2
"9033",22,"Full",5,1,"zipper",0,"9",9,2
"9033",22,"Full",6,2,"pile",0,"1",1,2
"9033",22,"Full",7,5,"tune",0,"2",2,2
"9033",22,"Full",8,5,"tomb",0,"5",5,2
"9033",22,"Full",9,4,"antique",0,"5",5,2
"9033",22,"Full",10,6,"journal",0,"4",4,2
"9033",22,"Full",11,2,"lint",0,"6",6,2
"9033",22,"Full",12,1,"cannon",1,"2",2,2
"9033",22,"Full",13,10,"suit",0,"1",1,2
"9033",22,"Full",14,7,"troop",1,"10",10,2
"9033",22,"Full",15,8,"thread",0,"7",7,2
"9033",22,"Full",16,3,"brake",0,"8",8,2
"9033",22,"Full",17,10,"pupil",1,"3",3,2
"9033",22,"Full",18,9,"ride",0,"10",10,2
"9033",22,"Full",19,6,"lung",0,"9",9,2
"9033",22,"Full",20,3,"drill",0,"6",6,2
"9033",26,"Full",1,7,"olive",0,NA,NA,2
"9033",26,"Full",2,7,"judge",0,"7",7,2
"9033",26,"Full",3,4,"slipper",0,"7",7,2
"9033",26,"Full",4,10,"garlic",0,"4",4,2
"9033",26,"Full",5,6,"pork",0,"10",10,2
"9033",26,"Full",6,5,"cable",0,"6",6,2
"9033",26,"Full",7,6,"root",0,"5",5,2
"9033",26,"Full",8,3,"lotion",0,"6",6,2
"9033",26,"Full",9,9,"labor",0,"3",3,2
"9033",26,"Full",10,4,"crow",0,"9",9,2
"9033",26,"Full",11,2,"gate",1,"4",4,2
"9033",26,"Full",12,8,"paper",1,"2",2,2
"9033",26,"Full",13,9,"knob",1,"8",8,2
"9033",26,"Full",14,10,"lane",0,"9",9,2
"9033",26,"Full",15,8,"curve",0,"10",10,2
"9033",26,"Full",16,1,"spike",0,"8",8,2
"9033",26,"Full",17,2,"inch",0,"1",1,2
"9033",26,"Full",18,5,"cement",0,"2",2,2
"9033",26,"Full",19,1,"thunder",1,"5",5,2
"9033",26,"Full",20,3,"button",0,"1",1,2
"9034",8,"Monitor",1,10,"skull",1,NA,NA,2
"9034",8,"Monitor",2,1,"hook",0,"10",10,2
"9034",8,"Monitor",3,8,"flag",0,"1",1,2
"9034",8,"Monitor",4,6,"parcel",0,"8",8,2
"9034",8,"Monitor",5,7,"cape",0,"6",6,2
"9034",8,"Monitor",6,3,"twig",0,"7",7,2
"9034",8,"Monitor",7,6,"puddle",0,"3",3,2
"9034",8,"Monitor",8,4,"seat",0,"6",6,2
"9034",8,"Monitor",9,7,"crowd",0,"4",4,2
"9034",8,"Monitor",10,1,"captain",0,"7",7,2
"9034",8,"Monitor",11,2,"sound",0,"1",1,2
"9034",8,"Monitor",12,4,"front",0,"2",2,2
"9034",8,"Monitor",13,9,"mail",0,"4",4,2
"9034",8,"Monitor",14,2,"wave",0,"9",9,2
"9034",8,"Monitor",15,10,"guest",0,"2",2,2
"9034",8,"Monitor",16,3,"coil",0,"10",10,2
"9034",8,"Monitor",17,8,"string",0,"3",3,2
"9034",8,"Monitor",18,9,"decoy",0,"8",8,2
"9034",8,"Monitor",19,5,"cave",0,"9",9,2
"9034",8,"Monitor",20,5,"knuckle",0,"5",5,2
"9034",12,"Monitor",1,2,"dough",1,NA,NA,2
"9034",12,"Monitor",2,7,"coach",0,"2",2,2
"9034",12,"Monitor",3,1,"chain",0,"7",7,2
"9034",12,"Monitor",4,8,"heel",0,"1",1,2
"9034",12,"Monitor",5,2,"hall",0,"8",8,2
"9034",12,"Monitor",6,7,"hole",0,"2",2,2
"9034",12,"Monitor",7,4,"ghost",0,"7",7,2
"9034",12,"Monitor",8,9,"spike",0,"4",4,2
"9034",12,"Monitor",9,5,"pocket",0,"9",9,2
"9034",12,"Monitor",10,4,"shopper",1,"5",5,2
"9034",12,"Monitor",11,8,"court",1,"4",4,2
"9034",12,"Monitor",12,3,"labor",0,"8",8,2
"9034",12,"Monitor",13,6,"pepper",1,"3",3,2
"9034",12,"Monitor",14,3,"scent",0,"6",6,2
"9034",12,"Monitor",15,6,"kernel",0,"3",3,2
"9034",12,"Monitor",16,10,"spear",1,"6",6,2
"9034",12,"Monitor",17,5,"garlic",0,"10",10,2
"9034",12,"Monitor",18,10,"sink",1,"5",5,2
"9034",12,"Monitor",19,9,"inch",1,"10",10,2
"9034",12,"Monitor",20,1,"guide",0,"9",9,2
"9034",16,"Monitor",1,6,"collar",0,NA,NA,2
"9034",16,"Monitor",2,5,"shell",0,"6",6,2
"9034",16,"Monitor",3,1,"gravel",0,"5",5,2
"9034",16,"Monitor",4,7,"spoon",1,"1",1,2
"9034",16,"Monitor",5,9,"wink",1,"7",7,2
"9034",16,"Monitor",6,7,"magnet",0,"9",9,2
"9034",16,"Monitor",7,9,"beggar",0,"7",7,2
"9034",16,"Monitor",8,6,"shark",1,"9",9,2
"9034",16,"Monitor",9,4,"spade",0,"6",6,2
"9034",16,"Monitor",10,2,"tail",0,"4",4,2
"9034",16,"Monitor",11,10,"tube",1,"2",2,2
"9034",16,"Monitor",12,3,"broom",0,"10",10,2
"9034",16,"Monitor",13,8,"mayor",1,"3",3,2
"9034",16,"Monitor",14,3,"curve",0,"8",8,2
"9034",16,"Monitor",15,10,"heat",0,"3",3,2
"9034",16,"Monitor",16,4,"lumber",0,"10",10,2
"9034",16,"Monitor",17,1,"sock",0,"4",4,2
"9034",16,"Monitor",18,8,"step",0,"1",1,2
"9034",16,"Monitor",19,5,"post",1,"8",8,2
"9034",16,"Monitor",20,2,"sign",0,"5",5,2
"9034",20,"Monitor",1,2,"dial",0,NA,NA,2
"9034",20,"Monitor",2,1,"watch",0,"2",2,2
"9034",20,"Monitor",3,3,"lever",0,"1",1,2
"9034",20,"Monitor",4,9,"mole",0,"3",3,2
"9034",20,"Monitor",5,6,"owner",0,"9",9,2
"9034",20,"Monitor",6,10,"riddle",1,"6",6,2
"9034",20,"Monitor",7,4,"pump",1,"10",10,2
"9034",20,"Monitor",8,2,"produce",0,"4",4,2
"9034",20,"Monitor",9,9,"barrel",0,"2",2,2
"9034",20,"Monitor",10,5,"ticket",0,"9",9,2
"9034",20,"Monitor",11,7,"bowl",0,"5",5,2
"9034",20,"Monitor",12,10,"chart",1,"7",7,2
"9034",20,"Monitor",13,8,"card",0,"10",10,2
"9034",20,"Monitor",14,6,"steel",0,"8",8,2
"9034",20,"Monitor",15,3,"cube",0,"6",6,2
"9034",20,"Monitor",16,8,"cement",1,"3",3,2
"9034",20,"Monitor",17,7,"steam",1,"8",8,2
"9034",20,"Monitor",18,1,"point",0,"7",7,2
"9034",20,"Monitor",19,4,"guard",0,"1",1,2
"9034",20,"Monitor",20,5,"salt",1,"4",4,2
"9034",24,"Monitor",1,9,"copper",1,NA,NA,2
"9034",24,"Monitor",2,10,"fable",1,"9",9,2
"9034",24,"Monitor",3,10,"corner",1,"10",10,2
"9034",24,"Monitor",4,6,"dresser",0,"10",10,2
"9034",24,"Monitor",5,4,"mouse",0,"6",6,2
"9034",24,"Monitor",6,7,"ride",0,"4",4,2
"9034",24,"Monitor",7,3,"shovel",0,"7",7,2
